商品名称,价格,会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,采集时间,sku,好评度,评价关键词
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    ****e            ,                                 ,star5,耳机音效很棒，电量很足，单耳一直听可以坚持5小时以上，耳机仓充电三小时多能充满，充满后两个耳朵换着听可以坚持一周，赞,2022-12-23 17:46,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:23.778,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    浩***南            ,                    PLUS会员             ,star5,非常好，降噪效果不错，很喜欢。,2022-12-23 09:37,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:23.861,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    ****c            ,                                 ,star5,蓝牙耳机听个响，不耳朵疼,2022-12-23 06:57,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:23.961,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    ****f            ,                    PLUS会员             ,star5,非常和我心意的一款蓝牙耳机，超值,2022-12-22 21:12,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:24.064,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    A***e            ,                    PLUS会员             ,star5,耳机还行,2022-12-21 09:48,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:24.159,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    爱***萍            ,                    PLUS会员             ,star5,京东京造的还是值得信赖的，一看京东京造的都没犹豫，马上入手，颜值赞赞赞，音质不错！,2022-12-20 19:48,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:24.258,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    冷***讽            ,                    PLUS会员             ,star4,听qq音乐有沙沙电流声,2022-12-17 11:51,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:24.379,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    岁***长            ,                    PLUS会员             ,star5,不错！电量充足耐用。,2022-12-17 11:47,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:24.489,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    ****H            ,                    PLUS会员             ,star5,音质可以，没话说。。。。。。。,2022-12-16 09:28,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:24.598,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    ****f            ,                                 ,star3,链接手机时，暂停信号声音能听到耳机有背景杂音，大约过十秒钟后会停止。,2022-12-15 16:06,0,1,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:24.723,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    ****9            ,                    PLUS会员             ,star5,很好的卖家，换货轻松，谢谢！,2022-12-15 13:25,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:36.129,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    f***w            ,                    PLUS会员             ,star5,佩戴舒服，音质很好，连接方便,2022-12-15 10:43,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:36.228,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    i***r            ,                    PLUS会员             ,star5,"目前用着还不错,非常好",2022-12-14 23:38,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:36.321,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    g***y            ,                    PLUS会员             ,star3,"双十一冲动之下，买了这款京造的降噪耳机。用了一段时间，可以稍微评价下。
因为我手上有bose的qc35，没怎么用过其他耳机，所以只能和这个做下比较。
音质，肯定没我的头戴耳机好，属于一般程度吧。
降噪，买这个耳机就是奔着便携和降噪的，但是降噪效果和我的头戴式耳机有很大差距，特别是风噪，带着耳机走路，稍微走快点就不行了。
佩戴舒适型，还是qc35耳机带着舒服，这款耳机戴久了耳朵会疼。
无线充电，这个价位能有无线充电，还是挺方便的，很不错。
这款买的时候，只有黑色，要是有其他颜色就好了。",2022-12-14 20:45,0,1,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:36.412,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    襄***7            ,                                 ,star5,非常不错的一次购物，产品质量很好，值得推荐，下次一定还会光顾！,2022-12-14 15:42,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:36.501,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    B***平            ,                    PLUS会员             ,star5,"包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买?感谢?
音质音效：用过一段时间再来评价，比想象的好，坐地铁无噪音",2022-12-12 09:34,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:36.595,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    ****o            ,                                 ,star5,什么都好音质还超预期。只是觉得户外运动、跑步时还是另戴了。会掉的！,2022-12-12 09:08,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:36.719,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    ****0            ,                    PLUS会员             ,star5,今年冬天发现的大彩蛋。,2022-12-11 20:59,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:36.811,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    b***i            ,                    PLUS会员             ,star5,耳机效果很不错的，很值得买,2022-12-11 20:21,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:36.935,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                        	
                                                                                京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色                ","
                                ￥
                                299.00
                                                            ",                                    奥***牌            ,                                 ,star5,重低音几好，戴耳朵就是比较密封！到手价249！,2022-12-09 21:53,0,0,,,【双馈混合降噪】J-Buds Pro                                                                                     ,https://item.jd.com/100024040641.html#comment,【京东京造J-Buds Pro】京东京造 J-Buds Pro蓝牙耳机 真无线主动降噪TWS耳机 入耳式运动无线耳机 华为苹果安卓手机通用耳机 黑色【行情 报价 价格 评测】-京东,2023-01-14 21:37:37.029,100024040641,95%        ,"佩戴舒适(40)/
十分舒服(27)/
做工精细(20)/
简单方便(19)/
降噪极佳(15)/
音质俱佳(10)/
使用良好(10)/
音质清晰(9)/
十分好用(9)/
灵敏度强(4)/
反应灵敏(3)/
连接迅速(2)/"
"
                                                                                蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】                ","
                                ￥
                                329.00
                                                            ",                                    c***m            ,                    PLUS会员             ,star5,送给朋友的，不知效果如何，朋友挺喜欢,2023-01-10 18:46,0,0,,,魔炫红【内置32G内存+7级防水+蓝牙5.3】                                                                                     ,https://item.jd.com/10041325120889.html#none,【蛇圣（Holy serpent）ZC14】蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】【行情 报价 价格 评测】-京东,2023-01-14 21:38:02.852,10041325120889,99%        ,"佩戴舒适(129)/
音质清晰(119)/
十分舒服(108)/
颜值够高(56)/
做工精细(43)/
简单方便(41)/
十分漂亮(33)/
声音清晰(32)/
毫无杂音(27)/
颜色好看(16)/
颜色纯正(9)/
颜色漂亮(9)/"
"
                                                                                蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】                ","
                                ￥
                                329.00
                                                            ",                                    天***夢            ,                    PLUS会员             ,star5,"做工质感：挺好的，就这个价位来说超值的
音质音效：比想象中好很多，也比我以前那副骨传导的好很多，自带存储，但是只支持mp3格式，而且拷贝速度非常慢
舒适度：十分舒服，稍微有点夹，但是在可接受范围之内
续航能力：目前来说基本满足需求",2023-01-06 18:58,0,0,,,魔炫红【内置32G内存+7级防水+蓝牙5.3】                                                                                     ,https://item.jd.com/10041325120889.html#none,【蛇圣（Holy serpent）ZC14】蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】【行情 报价 价格 评测】-京东,2023-01-14 21:38:02.947,10041325120889,99%        ,"佩戴舒适(129)/
音质清晰(119)/
十分舒服(108)/
颜值够高(56)/
做工精细(43)/
简单方便(41)/
十分漂亮(33)/
声音清晰(32)/
毫无杂音(27)/
颜色好看(16)/
颜色纯正(9)/
颜色漂亮(9)/"
"
                                                                                蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】                ","
                                ￥
                                329.00
                                                            ",                                    O***X            ,                    PLUS会员             ,star5,感觉还好但还是建议好好考虑之后再入手,2022-12-23 21:52,0,0,,,魔炫红【内置32G内存+7级防水+蓝牙5.3】                                                                                     ,https://item.jd.com/10041325120889.html#none,【蛇圣（Holy serpent）ZC14】蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】【行情 报价 价格 评测】-京东,2023-01-14 21:38:03.059,10041325120889,99%        ,"佩戴舒适(129)/
音质清晰(119)/
十分舒服(108)/
颜值够高(56)/
做工精细(43)/
简单方便(41)/
十分漂亮(33)/
声音清晰(32)/
毫无杂音(27)/
颜色好看(16)/
颜色纯正(9)/
颜色漂亮(9)/"
"
                                                                                蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】                ","
                                ￥
                                329.00
                                                            ",                                    5***0            ,                    PLUS会员             ,star5,耳机体验感不错。用他家的耳机好多个了，就是过一年就坏。,2022-12-10 18:04,0,0,,,魔炫红【内置32G内存+7级防水+蓝牙5.3】                                                                                     ,https://item.jd.com/10041325120889.html#none,【蛇圣（Holy serpent）ZC14】蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】【行情 报价 价格 评测】-京东,2023-01-14 21:38:03.160,10041325120889,99%        ,"佩戴舒适(129)/
音质清晰(119)/
十分舒服(108)/
颜值够高(56)/
做工精细(43)/
简单方便(41)/
十分漂亮(33)/
声音清晰(32)/
毫无杂音(27)/
颜色好看(16)/
颜色纯正(9)/
颜色漂亮(9)/"
"
                                                                                蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】                ","
                                ￥
                                329.00
                                                            ",                                    g***4            ,                    PLUS会员             ,star5,用起来挺好的哈不错的,2022-12-07 07:47,0,0,,,魔炫红【内置32G内存+7级防水+蓝牙5.3】                                                                                     ,https://item.jd.com/10041325120889.html#none,【蛇圣（Holy serpent）ZC14】蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】【行情 报价 价格 评测】-京东,2023-01-14 21:38:03.262,10041325120889,99%        ,"佩戴舒适(129)/
音质清晰(119)/
十分舒服(108)/
颜值够高(56)/
做工精细(43)/
简单方便(41)/
十分漂亮(33)/
声音清晰(32)/
毫无杂音(27)/
颜色好看(16)/
颜色纯正(9)/
颜色漂亮(9)/"
"
                                                                                蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】                ","
                                ￥
                                329.00
                                                            ",                                    4***恒            ,                    PLUS会员             ,star3,做工质感：挺差的，橡胶上有黑色污渍和胶水，不知道是二手还是黑色包装盒蹭上去的音质音效：听个响的水平，本来也没指望有什么音质舒适度：不夹头，但是戴着听歌不超过半小时就头晕#，上网查了下说可能是骨传导引起内耳淋巴液震动导致的头晕,2022-11-30 23:32,0,0,,,魔炫红【内置32G内存+7级防水+蓝牙5.3】                                                                                     ,https://item.jd.com/10041325120889.html#none,【蛇圣（Holy serpent）ZC14】蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】【行情 报价 价格 评测】-京东,2023-01-14 21:38:03.359,10041325120889,99%        ,"佩戴舒适(129)/
音质清晰(119)/
十分舒服(108)/
颜值够高(56)/
做工精细(43)/
简单方便(41)/
十分漂亮(33)/
声音清晰(32)/
毫无杂音(27)/
颜色好看(16)/
颜色纯正(9)/
颜色漂亮(9)/"
"
                                                                                蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】                ","
                                ￥
                                329.00
                                                            ",                                    1***2            ,                    PLUS会员             ,star5,给儿子买的！喜欢的不要不要的！但是这个漏音比较严重！音量一半，离半米距离都能听到,2022-11-23 16:39,0,0,[购买30天后追评],此用户未填写评价内容,魔炫红【内置32G内存+7级防水+蓝牙5.3】                                                                                     ,https://item.jd.com/10041325120889.html#none,【蛇圣（Holy serpent）ZC14】蛇圣ZC14 魔鬼猫骨传导蓝牙耳机骨传感无线运动跑步健身不入耳挂耳挂脖式骑行防水超长续航适用华为小米 魔炫红【内置32G内存+7级防水+蓝牙5.3】【行情 报价 价格 评测】-京东,2023-01-14 21:38:03.445,10041325120889,99%        ,"佩戴舒适(129)/
音质清晰(119)/
十分舒服(108)/
颜值够高(56)/
做工精细(43)/
简单方便(41)/
十分漂亮(33)/
声音清晰(32)/
毫无杂音(27)/
颜色好看(16)/
颜色纯正(9)/
颜色漂亮(9)/"
