商品名称,价格,会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,采集时间,sku,好评度,评价关键词
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    莉***然            ,                                 ,star5,蓝牙耳机，音质好，非常满意，舒服，电量用的时间长,2023-01-13 15:48,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:33.368,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    ****X            ,                                 ,star5,蓝牙耳机，小巧，功能性好，音质优，价格实惠，包装很好，戴上不掉,2023-01-13 15:47,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:33.501,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    w***G            ,                                 ,star5,宝贝收到咯??，真的很棒呀！?质量真是没话说，非常满意！?开心开心?,2023-01-13 15:08,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:44.916,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    ****z            ,                                 ,star5,很舒服 ，蓝牙连接稳定，声音也饱满; 使用携带方便，带上耳朵很舒适，也不会掉，价格实惠 ，很不错的一次购买体验！,2023-01-13 15:04,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:45.019,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    ****v            ,                                 ,star5,满意的一次购物,2023-01-13 14:29,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:45.134,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    爱***猫            ,                                 ,star5,音质清晰，舒适度很好，续航也不错,2023-01-13 14:21,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:45.245,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    s***o            ,                    PLUS会员             ,star5,音质没问题，连接迅速，质量不错！,2023-01-13 14:21,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:45.361,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    h***2            ,                                 ,star5,小巧精致，携带方便，音质清晰，没有杂音，续航能力强,2023-01-13 14:10,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:45.490,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    小***晴            ,                                 ,star5,外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！,2023-01-13 14:06,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:45.621,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    u***t            ,                                 ,star5,耳机声音很正，续航时间也很长，连接也十分方便，性价比之选！,2023-01-13 13:35,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:45.784,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    太***d            ,                                 ,star5,总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐,2023-01-13 13:34,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:45.939,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds                ","
                                ￥
                                119.00
                                                            ",                                    ****c            ,                                 ,star5,无论材质还是做工都超出了预期，超值，卖家发货也比预计提早了很多，还会再来。买吧，不会后悔的哦！全五分。,2023-01-13 13:32,0,0,,,【四代升级五代】华强北全功能                                                                                     ,https://item.jd.com/100020112933.html#comment,【漾菲斯airpots 3】漾菲斯【4代升级5代顶配】蓝牙耳机无线air适用苹果iphone14/13/12pro四代华强北耳机五代降噪洛达oppo华为ds【行情 报价 价格 评测】-京东,2023-01-14 14:55:46.107,100020112933,97%        ,"音质清晰(1906)/
佩戴舒适(1592)/
十分舒服(1147)/
做工精细(946)/
毫无杂音(789)/
外观漂亮(520)/
声音清晰(367)/
简单方便(345)/
十分漂亮(318)/
反应灵敏(273)/
连接迅速(62)/
连接稳定(55)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    林***情            ,                    PLUS会员             ,star5,无论材质还是做工都超出了预期，超值，穿起来也很好看哦。卖家发货也比预计提早了很多，还会再来。买吧，不会后悔的哦！全五分。,2023-01-13 23:57,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#none,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:14.119,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    忘***军            ,                    PLUS会员             ,star5,各方面都很优秀！,2023-01-03 17:56,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#none,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:14.301,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    ****d            ,                                 ,star5,没有人接人见人夸F麻烦热咖啡可瑞康疯狂让客人课放一块让客人卡夫卡,2023-01-03 10:52,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#none,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:14.534,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    没***搓            ,                    PLUS会员             ,star5,迪士尼经典形象小巧可爱，音质清晰，电量十足,2022-12-24 20:03,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#none,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:14.691,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    6***0            ,                    PLUS会员             ,star5,"做工质感：这个，相对比较便宜，
音质音效：不过音域比较窄，
续航能力：续航还是不错的，能到4小时左右！
舒适度：舒适度的话挺好的，可以说是无太大感觉，但因为存在感不太强，容易忘记带着耳机，容易丢了也不知道",2022-12-23 17:29,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#none,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:14.839,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    少***夏            ,                                 ,star5,耳机很好用，可惜用了没几天就丢了,2022-12-16 08:43,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#none,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:14.969,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    ****y            ,                    PLUS会员             ,star1,此用户未及时填写评价内容,2022-12-14 23:12,0,1,[购买158天后追评],用过的最差的耳机了，没有之一，佩戴非常不舒服，耳朵疼，容易掉，打电话时对方很难听清我在说什么。。。,童话白                                                                                     ,https://item.jd.com/100036444750.html#none,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:15.071,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    笑***魂            ,                    PLUS会员             ,star5,外观非常非常的好看，一打开包装 惊艳到了我，音质比较好，买来 送个女朋友的 然后分手了，以后多多介绍朋友来买，很好的产品,2022-12-10 08:14,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#none,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:15.168,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    u***r            ,                                 ,star5,耳机非常不错，音质很好，小巧又方便，续航能力强，而且京东售后超赞。。物流非常快，百元左右耳机当属顶尖了。。支持,2022-11-29 18:56,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#none,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:15.282,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    ****j            ,                                 ,star1,连电脑延迟太高 大概5米左右蓝牙就断了,2022-11-26 23:38,0,1,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#none,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:15.405,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    ****Q            ,                                 ,star1,此用户未填写评价内容,2022-11-22 15:00,0,1,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#comment,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:26.863,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    君***h            ,                                 ,star5,耳机收到了，包装很好，当天下单当天到货，物流真给力，音质也不错,2022-11-20 08:02,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#comment,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:26.982,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    M***g            ,                                 ,star5,客服服务态度很好，快递也不赖，希望老板生意越来越好！！！,2022-11-17 16:18,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#comment,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:27.118,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    柒***6            ,                                 ,star5,东西比我想象中的还要完美，十分给力，值得入手,2022-11-11 07:04,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#comment,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:27.244,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    ****v            ,                                 ,star5,真的很好用了多少啊我,2022-10-18 18:54,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#comment,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:27.374,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    ****p            ,                                 ,star5,声音有点小,2022-10-16 15:25,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#comment,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:27.526,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    K***友            ,                                 ,star5,价格合适，拍照出片，音质好，服务态度也好。值得购买,2022-10-15 19:20,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#comment,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:27.677,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
"
                                                                                网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白                ","
                                ￥
                                119.00
                                                            ",                                    ****2            ,                                 ,star5,续航很久，用了一个月了摔了很多次都没坏，好评,2022-10-15 16:41,0,0,,,童话白                                                                                     ,https://item.jd.com/100036444750.html#comment,【网易云音乐网易云音乐 Y1】网易云音乐【大师作】迪士尼蓝牙耳机无线女生款可爱入耳式 音乐耳机 低延迟耳机 苹果小米华为手机通用 Y1白【行情 报价 价格 评测】-京东,2023-01-14 14:56:27.859,100036444750,92%        ,"音质清晰(5)/
佩戴舒适(3)/
十分漂亮(3)/
十分舒服(3)/
颜值够高(3)/
毫无漏音(2)/
做工精细(2)/
质感一流(2)/
毫无杂音(2)/
颜色好看(1)/
颜色不错(1)/
链接迅速(1)/"
